ano,mes,data,regiao,uf,cidade,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,preco_imovel,preco_m2,renda_media,taxa_juros,nivel_preco
2018,1,2018-01-01,Sudeste,RJ,Petrópolis,Centro,Studio,149,1,2,462197.13,13351.37,3363.51,7.95,Luxo
2018,1,2018-01-01,Sudeste,MG,Belo Horizonte,Vila Nova,Studio,140,4,0,402159.32,14936.78,3717.54,10.93,Alto
2018,1,2018-01-01,Sudeste,MG,Uberlândia,Vila Nova,Cobertura,139,4,1,599103.88,5512.57,3169.1,11.5,Médio
2018,1,2018-01-01,Sudeste,MG,Juiz de Fora,Boa Vista,Casa,158,1,2,986638.86,17214.45,4073.29,13.81,Baixo
2018,1,2018-01-01,Sudeste,ES,Vitória,Vila Nova,Cobertura,57,2,3,753494.13,16881.95,4113.89,9.15,Luxo
2018,1,2018-01-01,Sudeste,ES,Vila Velha,Vila Nova,Apartamento,31,4,2,748927.18,5226.24,4077.9,13.31,Baixo
2018,1,2018-01-01,Sudeste,ES,Serra,Boa Vista,Cobertura,203,1,0,448140.73,10054.34,2860.09,9.82,Baixo
2018,1,2018-01-01,Sul,PR,Curitiba,Centro,Apartamento,63,1,0,847987.94,13881.55,3911.02,10.23,Luxo
2018,1,2018-01-01,Sul,PR,Londrina,Jardim América,Sala Comercial,157,1,2,686282.28,5616.18,3458.2,8.98,Alto
2018,1,2018-01-01,Sul,SC,Florianópolis,Boa Vista,Casa,158,3,3,2435337.93,14620.59,2809.1,9.28,Baixo
2018,1,2018-01-01,Sul,SC,Joinville,Boa Vista,Casa,195,4,0,679701.46,15200.03,3342.77,12.68,Luxo
2018,1,2018-01-01,Sul,RS,Porto Alegre,Jardim América,Casa,42,0,2,452360.52,8761.36,2870.57,8.89,Médio
2018,1,2018-01-01,Sul,RS,Caxias do Sul,Vila Nova,Apartamento,95,1,0,553105.95,5473.48,4331.22,11.46,Alto
2018,2,2018-02-01,Norte,AM,Manaus,Centro,Apartamento,106,0,2,480485.5,8127.57,4302.21,8.08,Alto
2018,2,2018-02-01,Norte,PA,Belém,Vila Nova,Studio,42,3,0,550361.41,13150.77,2573.29,11.52,Luxo
2018,2,2018-02-01,Norte,PA,Santarém,Boa Vista,Cobertura,137,4,0,432292.77,15974.11,2665.03,10.29,Baixo
2018,2,2018-02-01,Norte,RO,Porto Velho,Centro,Casa,198,2,1,530608.23,10979.72,4103.42,7.78,Médio
2018,2,2018-02-01,Norte,TO,Palmas,Boa Vista,Apartamento,219,2,3,274140.71,17911.88,3629.53,7.6,Luxo
2018,2,2018-02-01,Nordeste,BA,Salvador,Centro,Sala Comercial,207,4,3,604177.76,16606.9,3100.64,13.21,Baixo
2018,2,2018-02-01,Nordeste,BA,Feira de Santana,Centro,Apartamento,176,2,0,565539.17,8352.3,3060.33,13.56,Alto
2018,2,2018-02-01,Nordeste,PE,Recife,Jardim América,Studio,91,4,2,602804.81,15378.6,3269.45,10.47,Luxo
2018,2,2018-02-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Cobertura,144,0,0,358173.97,5417.65,3666.98,10.24,Médio
2018,2,2018-02-01,Nordeste,CE,Fortaleza,Boa Vista,Studio,187,4,1,212875.25,8762.81,4919.94,11.58,Médio
2018,2,2018-02-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Casa,147,3,0,243060.65,10502.64,2766.36,12.57,Baixo
2018,2,2018-02-01,Nordeste,MA,São Luís,Vila Nova,Sala Comercial,182,1,0,807005.04,17055.07,3841.28,11.87,Luxo
2018,2,2018-02-01,Nordeste,PB,João Pessoa,Jardim América,Casa,145,3,2,748152.26,6700.47,3919.95,11.89,Alto
2018,2,2018-02-01,Centro-Oeste,DF,Brasília,Boa Vista,Studio,198,1,2,775469.34,3804.12,3706.59,9.53,Médio
2018,2,2018-02-01,Centro-Oeste,GO,Goiânia,Jardim América,Apartamento,198,1,2,714101.14,4675.58,3439.78,13.53,Baixo
2018,2,2018-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Jardim América,Casa,216,1,0,381864.57,5979.63,4322.45,12.54,Alto
2018,2,2018-02-01,Centro-Oeste,MT,Cuiabá,Jardim América,Apartamento,209,3,2,453031.96,11654.8,3990.6,8.61,Alto
2018,2,2018-02-01,Centro-Oeste,MS,Campo Grande,Centro,Sala Comercial,211,0,1,1177588.15,7180.34,3928.26,7.32,Alto
2018,2,2018-02-01,Sudeste,SP,São Paulo,Jardim América,Sala Comercial,36,1,2,167788.65,9539.73,4295.22,13.67,Luxo
2018,2,2018-02-01,Sudeste,SP,Campinas,Centro,Cobertura,154,1,1,345472.67,13453.51,3286.95,11.62,Luxo
2018,2,2018-02-01,Sudeste,SP,Ribeirão Preto,Vila Nova,Studio,42,3,1,1882547.03,17808.98,4744.26,12.96,Alto
2018,2,2018-02-01,Sudeste,RJ,Rio de Janeiro,Vila Nova,Cobertura,147,4,1,487504.44,7719.52,4225.64,10.63,Médio
2018,2,2018-02-01,Sudeste,RJ,Niterói,Boa Vista,Sala Comercial,155,1,3,428500.51,5916.11,3594.18,9.37,Baixo
2018,2,2018-02-01,Sudeste,RJ,Nova Iguaçu,Centro,Casa,208,2,1,532993.86,13342.78,3476.63,8.42,Médio
2018,2,2018-02-01,Sudeste,RJ,Petrópolis,Jardim América,Cobertura,175,4,0,1883554.49,9172.53,2763.96,13.91,Baixo
2018,2,2018-02-01,Sudeste,MG,Belo Horizonte,Jardim América,Cobertura,136,1,3,113125.51,17057.77,3302.18,8.38,Alto
2018,2,2018-02-01,Sudeste,MG,Uberlândia,Boa Vista,Sala Comercial,118,4,0,91821.23,6747.15,3535.37,12.72,Baixo
2018,2,2018-02-01,Sudeste,MG,Juiz de Fora,Boa Vista,Apartamento,65,2,0,636160.29,7711.05,3203.03,11.4,Médio
2018,2,2018-02-01,Sudeste,ES,Vitória,Boa Vista,Apartamento,214,3,2,1359286.41,7343.32,3952.24,8.39,Baixo
2018,2,2018-02-01,Sudeste,ES,Vila Velha,Centro,Sala Comercial,211,2,1,1954120.35,14195.77,3932.14,9.73,Alto
2018,2,2018-02-01,Sudeste,ES,Serra,Centro,Sala Comercial,213,0,3,408126.9,15965.77,3737.37,7.81,Médio
2018,2,2018-02-01,Sul,PR,Curitiba,Vila Nova,Casa,204,1,0,1593672.52,11109.63,2668.0,8.12,Alto
2018,2,2018-02-01,Sul,PR,Londrina,Centro,Studio,195,2,1,459812.16,10394.04,3104.86,11.84,Luxo
2018,2,2018-02-01,Sul,SC,Florianópolis,Vila Nova,Casa,180,4,0,385118.67,12317.7,3058.66,9.95,Médio
2018,2,2018-02-01,Sul,SC,Joinville,Jardim América,Cobertura,196,2,1,149135.32,4115.2,2935.01,10.07,Médio
2018,2,2018-02-01,Sul,RS,Porto Alegre,Jardim América,Studio,64,0,1,599986.93,5030.32,2250.9,12.41,Luxo
2018,2,2018-02-01,Sul,RS,Caxias do Sul,Vila Nova,Apartamento,208,4,0,352714.29,15956.99,4290.98,13.27,Luxo
2018,3,2018-03-01,Norte,AM,Manaus,Centro,Studio,207,4,2,1873110.17,8060.7,3647.48,12.66,Baixo
2018,3,2018-03-01,Norte,PA,Belém,Centro,Casa,205,2,0,223152.48,13034.36,3353.94,11.05,Luxo
2018,3,2018-03-01,Norte,PA,Santarém,Centro,Studio,155,2,2,383701.66,8051.32,3377.26,9.07,Alto
2018,3,2018-03-01,Norte,RO,Porto Velho,Centro,Sala Comercial,195,4,3,748697.38,11495.02,4215.19,12.82,Médio
2018,3,2018-03-01,Norte,TO,Palmas,Jardim América,Studio,94,0,0,1316368.47,9622.51,2372.71,13.81,Luxo
2018,3,2018-03-01,Nordeste,BA,Salvador,Centro,Sala Comercial,159,2,2,659466.12,8514.9,4007.71,10.62,Médio
2018,3,2018-03-01,Nordeste,BA,Feira de Santana,Vila Nova,Cobertura,40,1,3,986432.79,11369.06,2608.38,12.16,Alto
2018,3,2018-03-01,Nordeste,PE,Recife,Vila Nova,Cobertura,36,4,3,283438.2,7505.72,3163.27,13.11,Baixo
2018,3,2018-03-01,Nordeste,PE,Jaboatão dos Guararapes,Jardim América,Cobertura,216,4,2,760424.16,8099.55,3651.44,11.88,Médio
2018,3,2018-03-01,Nordeste,CE,Fortaleza,Boa Vista,Apartamento,51,1,3,866548.58,4441.22,2542.26,10.97,Alto
2018,3,2018-03-01,Nordeste,CE,Juazeiro do Norte,Centro,Sala Comercial,111,2,1,373359.59,10278.67,4393.92,10.91,Luxo
2018,3,2018-03-01,Nordeste,MA,São Luís,Jardim América,Apartamento,51,3,2,754308.04,7338.75,3719.67,7.92,Luxo
2018,3,2018-03-01,Nordeste,PB,João Pessoa,Boa Vista,Sala Comercial,188,1,0,1890177.57,7280.6,3091.43,8.6,Médio
2018,3,2018-03-01,Centro-Oeste,DF,Brasília,Vila Nova,Cobertura,128,1,2,815305.45,7306.25,3142.4,11.52,Médio
2018,3,2018-03-01,Centro-Oeste,GO,Goiânia,Boa Vista,Apartamento,184,4,3,394743.07,4094.18,3626.23,7.34,Médio
2018,3,2018-03-01,Centro-Oeste,GO,Aparecida de Goiânia,Vila Nova,Studio,190,4,1,521845.37,11803.54,2374.69,8.93,Luxo
2018,3,2018-03-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Sala Comercial,107,3,3,819411.32,11248.17,2337.88,11.06,Médio
2018,3,2018-03-01,Centro-Oeste,MS,Campo Grande,Boa Vista,Sala Comercial,66,2,3,160379.93,14274.8,3642.74,10.06,Alto
2018,3,2018-03-01,Sudeste,SP,São Paulo,Boa Vista,Sala Comercial,202,4,0,777149.77,4980.46,3664.59,9.82,Baixo
2018,3,2018-03-01,Sudeste,SP,Campinas,Jardim América,Studio,182,1,2,813859.21,3874.64,3198.01,10.87,Baixo
2018,3,2018-03-01,Sudeste,SP,Ribeirão Preto,Centro,Cobertura,94,4,3,478347.49,14554.23,2923.5,7.59,Médio
2018,3,2018-03-01,Sudeste,RJ,Rio de Janeiro,Centro,Cobertura,41,2,2,170707.89,11553.9,3979.02,11.94,Baixo
2018,3,2018-03-01,Sudeste,RJ,Niterói,Jardim América,Sala Comercial,218,3,3,1197434.54,4111.94,3397.62,8.4,Médio
2018,3,2018-03-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Sala Comercial,149,1,1,339686.3,10464.34,3702.18,10.47,Luxo
2018,3,2018-03-01,Sudeste,RJ,Petrópolis,Vila Nova,Sala Comercial,158,3,3,1314217.34,11335.19,3276.28,13.56,Luxo
2018,3,2018-03-01,Sudeste,MG,Belo Horizonte,Jardim América,Apartamento,90,1,3,579774.56,12342.98,3576.67,13.16,Médio
2018,3,2018-03-01,Sudeste,MG,Uberlândia,Boa Vista,Studio,70,1,2,631616.23,8808.54,3003.86,8.81,Baixo
2018,3,2018-03-01,Sudeste,MG,Juiz de Fora,Boa Vista,Casa,185,4,2,690422.54,17562.04,2120.05,10.19,Luxo
2018,3,2018-03-01,Sudeste,ES,Vitória,Centro,Cobertura,216,3,3,536146.24,15281.29,2154.12,8.36,Alto
2018,3,2018-03-01,Sudeste,ES,Vila Velha,Centro,Studio,51,0,1,236942.89,14571.71,3134.25,9.76,Luxo
2018,3,2018-03-01,Sudeste,ES,Serra,Jardim América,Casa,81,0,2,567442.58,7587.27,3628.25,12.3,Alto
2018,3,2018-03-01,Sul,PR,Curitiba,Boa Vista,Casa,77,2,0,810473.88,4250.23,3116.88,11.68,Luxo
2018,3,2018-03-01,Sul,PR,Londrina,Boa Vista,Cobertura,82,0,1,397198.25,16611.57,4157.18,13.85,Baixo
2018,3,2018-03-01,Sul,SC,Florianópolis,Jardim América,Apartamento,112,0,0,905770.44,17096.62,3899.47,8.81,Baixo
2018,3,2018-03-01,Sul,SC,Joinville,Centro,Cobertura,97,3,0,1676050.05,9873.06,3897.16,11.52,Alto
2018,3,2018-03-01,Sul,RS,Porto Alegre,Jardim América,Studio,118,0,2,551715.04,15984.01,1606.58,13.97,Alto
2018,3,2018-03-01,Sul,RS,Caxias do Sul,Centro,Studio,31,4,1,227970.18,11443.99,3078.93,11.95,Médio
2018,4,2018-04-01,Norte,AM,Manaus,Jardim América,Casa,33,2,1,640165.93,6659.45,3687.42,13.47,Médio
2018,4,2018-04-01,Norte,PA,Belém,Jardim América,Studio,66,4,0,479063.57,17693.34,3370.46,11.17,Alto
2018,4,2018-04-01,Norte,PA,Santarém,Centro,Casa,163,3,2,725105.04,9306.27,3986.82,10.71,Médio
2018,4,2018-04-01,Norte,RO,Porto Velho,Centro,Studio,133,0,3,620114.14,10985.39,3230.25,9.54,Luxo
2018,4,2018-04-01,Norte,TO,Palmas,Centro,Cobertura,56,3,0,1936302.66,3844.67,2983.07,8.76,Baixo
2018,4,2018-04-01,Nordeste,BA,Salvador,Jardim América,Cobertura,165,4,2,345294.77,15301.7,2889.79,10.26,Médio
2018,4,2018-04-01,Nordeste,BA,Feira de Santana,Centro,Casa,145,1,1,1219308.72,9237.24,3646.17,8.52,Médio
2018,4,2018-04-01,Nordeste,PE,Recife,Jardim América,Sala Comercial,185,0,0,501169.69,4751.49,3632.63,14.0,Luxo
2018,4,2018-04-01,Nordeste,PE,Jaboatão dos Guararapes,Boa Vista,Apartamento,211,3,3,671992.66,4105.99,3639.01,12.26,Baixo
2018,4,2018-04-01,Nordeste,CE,Fortaleza,Jardim América,Studio,31,2,3,448239.26,7585.77,2605.18,9.31,Luxo
2018,4,2018-04-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Sala Comercial,97,4,0,429998.79,11061.39,3018.3,9.04,Alto
2018,4,2018-04-01,Nordeste,MA,São Luís,Boa Vista,Sala Comercial,117,4,2,230066.96,12971.48,2918.15,10.29,Alto
2018,4,2018-04-01,Nordeste,PB,João Pessoa,Vila Nova,Studio,52,3,0,439451.19,9937.55,4371.97,13.12,Médio
2018,4,2018-04-01,Centro-Oeste,DF,Brasília,Centro,Sala Comercial,148,2,3,1216437.57,15380.39,2116.6,9.38,Baixo
2018,4,2018-04-01,Centro-Oeste,GO,Goiânia,Centro,Sala Comercial,118,2,1,393879.18,4824.91,2781.37,11.64,Baixo
2018,4,2018-04-01,Centro-Oeste,GO,Aparecida de Goiânia,Vila Nova,Studio,71,2,1,112725.97,16019.76,3177.91,10.4,Luxo
2018,4,2018-04-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Apartamento,104,2,2,354043.64,12655.35,2996.61,7.49,Baixo
2018,4,2018-04-01,Centro-Oeste,MS,Campo Grande,Centro,Studio,154,0,1,729643.99,8030.59,3807.51,7.92,Baixo
2018,4,2018-04-01,Sudeste,SP,São Paulo,Centro,Sala Comercial,105,3,2,396229.39,10666.5,2975.65,11.09,Alto
2018,4,2018-04-01,Sudeste,SP,Campinas,Vila Nova,Sala Comercial,185,1,0,933618.5,16043.66,3139.05,10.37,Baixo
2018,4,2018-04-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Casa,188,4,0,187341.59,11809.45,3213.1,8.53,Luxo
2018,4,2018-04-01,Sudeste,RJ,Rio de Janeiro,Centro,Casa,144,4,3,999792.84,15752.15,3083.61,11.3,Luxo
2018,4,2018-04-01,Sudeste,RJ,Niterói,Vila Nova,Apartamento,204,4,3,485362.45,9249.74,3157.69,7.21,Luxo
2018,4,2018-04-01,Sudeste,RJ,Nova Iguaçu,Jardim América,Apartamento,120,1,0,209173.44,4151.83,4039.45,10.92,Baixo
2018,4,2018-04-01,Sudeste,RJ,Petrópolis,Vila Nova,Studio,155,3,0,105770.84,3758.75,3645.51,12.49,Baixo
2018,4,2018-04-01,Sudeste,MG,Belo Horizonte,Vila Nova,Studio,49,3,2,1688559.72,16425.09,5096.37,12.79,Alto
2018,4,2018-04-01,Sudeste,MG,Uberlândia,Jardim América,Sala Comercial,204,1,2,321740.31,6946.6,2672.54,10.68,Luxo
2018,4,2018-04-01,Sudeste,MG,Juiz de Fora,Vila Nova,Casa,45,1,2,306832.33,14960.64,3111.05,13.88,Baixo
2018,4,2018-04-01,Sudeste,ES,Vitória,Jardim América,Casa,38,2,0,242066.07,14318.69,4089.07,11.14,Luxo
2018,4,2018-04-01,Sudeste,ES,Vila Velha,Centro,Apartamento,119,2,3,575600.15,14836.65,3826.49,9.24,Luxo
2018,4,2018-04-01,Sudeste,ES,Serra,Vila Nova,Casa,58,2,3,404067.48,7035.77,3609.69,10.32,Médio
2018,4,2018-04-01,Sul,PR,Curitiba,Jardim América,Sala Comercial,150,1,2,579415.92,14136.17,3583.82,7.45,Médio
2018,4,2018-04-01,Sul,PR,Londrina,Boa Vista,Apartamento,109,0,2,339107.86,4453.39,2960.78,9.74,Médio
2018,4,2018-04-01,Sul,SC,Florianópolis,Jardim América,Casa,196,2,0,241124.67,4016.97,3257.07,7.4,Alto
2018,4,2018-04-01,Sul,SC,Joinville,Centro,Sala Comercial,52,4,1,139966.56,9171.19,2911.0,12.48,Baixo
2018,4,2018-04-01,Sul,RS,Porto Alegre,Jardim América,Cobertura,163,1,3,1759366.19,5183.08,3607.14,12.8,Baixo
2018,4,2018-04-01,Sul,RS,Caxias do Sul,Vila Nova,Apartamento,70,3,2,957220.37,9662.43,3572.05,8.38,Médio
2018,5,2018-05-01,Norte,AM,Manaus,Boa Vista,Cobertura,77,3,3,825300.66,6448.65,2708.61,12.17,Médio
2018,5,2018-05-01,Norte,PA,Belém,Boa Vista,Studio,55,0,0,827488.67,7809.29,2309.59,8.13,Médio
2018,5,2018-05-01,Norte,PA,Santarém,Centro,Sala Comercial,211,2,0,193369.54,10954.45,1645.24,8.33,Alto
2018,5,2018-05-01,Norte,RO,Porto Velho,Jardim América,Sala Comercial,90,0,0,445854.85,4489.36,3809.84,11.46,Luxo
2018,5,2018-05-01,Norte,TO,Palmas,Jardim América,Casa,147,3,3,339160.32,9388.46,3583.56,13.32,Alto
2018,5,2018-05-01,Nordeste,BA,Salvador,Centro,Apartamento,161,0,3,674623.87,14774.16,3860.34,7.64,Médio
2018,5,2018-05-01,Nordeste,BA,Feira de Santana,Boa Vista,Studio,187,3,2,439005.21,7547.33,3786.38,12.88,Alto
2018,5,2018-05-01,Nordeste,PE,Recife,Centro,Cobertura,137,4,1,659740.21,9215.37,4659.71,11.23,Médio
2018,5,2018-05-01,Nordeste,PE,Jaboatão dos Guararapes,Jardim América,Cobertura,66,3,3,1689496.31,12515.91,2686.57,10.96,Médio
2018,5,2018-05-01,Nordeste,CE,Fortaleza,Boa Vista,Sala Comercial,186,2,2,1097064.78,6302.78,3672.19,9.89,Alto
2018,5,2018-05-01,Nordeste,CE,Juazeiro do Norte,Boa Vista,Cobertura,184,1,0,387694.84,17434.9,3864.2,7.28,Médio
2018,5,2018-05-01,Nordeste,MA,São Luís,Vila Nova,Sala Comercial,183,4,0,1214331.19,6709.3,4024.63,7.8,Médio
2018,5,2018-05-01,Nordeste,PB,João Pessoa,Vila Nova,Casa,79,0,0,577959.76,12169.43,2654.15,7.71,Baixo
2018,5,2018-05-01,Centro-Oeste,DF,Brasília,Boa Vista,Sala Comercial,96,2,1,316472.7,5644.56,3270.06,12.9,Baixo
2018,5,2018-05-01,Centro-Oeste,GO,Goiânia,Centro,Casa,204,0,1,1624641.71,15984.83,3002.68,9.81,Baixo
2018,5,2018-05-01,Centro-Oeste,GO,Aparecida de Goiânia,Jardim América,Studio,127,2,2,261095.6,16810.43,3423.32,7.75,Luxo
2018,5,2018-05-01,Centro-Oeste,MT,Cuiabá,Jardim América,Studio,158,4,2,612627.94,12245.87,4165.78,9.03,Luxo
2018,5,2018-05-01,Centro-Oeste,MS,Campo Grande,Boa Vista,Sala Comercial,52,4,2,2889933.51,16170.88,2786.33,8.2,Baixo
2018,5,2018-05-01,Sudeste,SP,São Paulo,Centro,Apartamento,145,1,3,1032657.46,6656.55,2150.5,8.2,Médio
2018,5,2018-05-01,Sudeste,SP,Campinas,Vila Nova,Apartamento,210,3,2,744444.49,12633.72,2667.89,7.02,Luxo
2018,5,2018-05-01,Sudeste,SP,Ribeirão Preto,Jardim América,Apartamento,178,1,3,912832.98,7904.43,3491.28,13.5,Alto
2018,5,2018-05-01,Sudeste,RJ,Rio de Janeiro,Boa Vista,Sala Comercial,207,1,3,465798.98,11731.73,4156.58,11.44,Alto
2018,5,2018-05-01,Sudeste,RJ,Niterói,Jardim América,Apartamento,84,2,3,391199.98,15303.01,3236.21,8.51,Alto
2018,5,2018-05-01,Sudeste,RJ,Nova Iguaçu,Boa Vista,Cobertura,185,4,3,183145.04,10752.38,4228.84,7.84,Médio
2018,5,2018-05-01,Sudeste,RJ,Petrópolis,Jardim América,Sala Comercial,111,0,3,598113.69,15364.45,2774.06,7.54,Luxo
2018,5,2018-05-01,Sudeste,MG,Belo Horizonte,Boa Vista,Sala Comercial,103,2,0,516418.53,17127.54,3491.76,7.04,Baixo
2018,5,2018-05-01,Sudeste,MG,Uberlândia,Vila Nova,Casa,162,0,2,597169.51,5087.85,2802.99,12.72,Alto
2018,5,2018-05-01,Sudeste,MG,Juiz de Fora,Vila Nova,Cobertura,39,0,3,835037.2,12040.04,3120.15,10.49,Alto
2018,5,2018-05-01,Sudeste,ES,Vitória,Centro,Studio,133,4,2,707818.62,17873.66,4218.48,7.31,Médio
2018,5,2018-05-01,Sudeste,ES,Vila Velha,Vila Nova,Studio,109,4,3,231050.3,16102.62,3807.59,11.96,Luxo
2018,5,2018-05-01,Sudeste,ES,Serra,Boa Vista,Sala Comercial,144,2,0,896826.77,14390.24,2441.98,12.3,Alto
2018,5,2018-05-01,Sul,PR,Curitiba,Centro,Apartamento,177,0,0,598496.29,5755.97,3026.1,13.5,Luxo
2018,5,2018-05-01,Sul,PR,Londrina,Boa Vista,Studio,47,1,1,174851.54,8517.19,4546.35,13.02,Médio
2018,5,2018-05-01,Sul,SC,Florianópolis,Vila Nova,Casa,43,3,3,187463.89,12898.15,3385.97,11.48,Luxo
2018,5,2018-05-01,Sul,SC,Joinville,Vila Nova,Apartamento,94,0,0,1303640.75,12803.38,3904.51,12.29,Médio
2018,5,2018-05-01,Sul,RS,Porto Alegre,Jardim América,Cobertura,31,0,3,369649.73,5889.36,2869.99,7.64,Luxo
2018,5,2018-05-01,Sul,RS,Caxias do Sul,Vila Nova,Studio,88,3,3,377607.07,12785.47,2697.46,10.33,Médio
2018,6,2018-06-01,Norte,AM,Manaus,Boa Vista,Sala Comercial,38,3,0,384810.09,12450.1,3549.91,8.64,Luxo
2018,6,2018-06-01,Norte,PA,Belém,Boa Vista,Cobertura,122,2,2,501770.3,11425.82,3836.03,11.99,Luxo
2018,6,2018-06-01,Norte,PA,Santarém,Jardim América,Casa,214,3,0,790434.53,13797.24,3293.43,9.81,Médio
2018,6,2018-06-01,Norte,RO,Porto Velho,Vila Nova,Studio,39,0,3,179648.07,10984.77,3976.58,11.66,Luxo
2018,6,2018-06-01,Norte,TO,Palmas,Boa Vista,Sala Comercial,91,3,1,647751.23,12531.09,2947.47,8.49,Luxo
2018,6,2018-06-01,Nordeste,BA,Salvador,Vila Nova,Apartamento,153,4,3,384537.53,11869.34,3770.75,10.02,Luxo
2018,6,2018-06-01,Nordeste,BA,Feira de Santana,Jardim América,Studio,168,2,2,203389.36,7470.85,3847.03,7.04,Luxo
2018,6,2018-06-01,Nordeste,PE,Recife,Boa Vista,Cobertura,144,3,1,1193050.25,8993.18,3354.12,11.85,Médio
2018,6,2018-06-01,Nordeste,PE,Jaboatão dos Guararapes,Vila Nova,Apartamento,216,3,2,958322.4,14938.27,4009.52,13.88,Baixo
2018,6,2018-06-01,Nordeste,CE,Fortaleza,Jardim América,Cobertura,169,1,3,250699.06,16636.57,4465.66,13.32,Baixo
2018,6,2018-06-01,Nordeste,CE,Juazeiro do Norte,Jardim América,Apartamento,98,2,0,387086.61,8394.49,2041.76,10.88,Baixo
2018,6,2018-06-01,Nordeste,MA,São Luís,Centro,Sala Comercial,102,2,1,1611425.5,15269.89,3454.0,10.86,Luxo
2018,6,2018-06-01,Nordeste,PB,João Pessoa,Vila Nova,Cobertura,109,2,0,2410163.09,12284.8,3184.96,7.11,Médio
2018,6,2018-06-01,Centro-Oeste,DF,Brasília,Boa Vista,Casa,207,0,3,303733.23,17843.54,3644.31,8.86,Alto
2018,6,2018-06-01,Centro-Oeste,GO,Goiânia,Vila Nova,Apartamento,88,4,1,285272.84,6118.98,2941.5,13.64,Médio
2018,6,2018-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Boa Vista,Apartamento,59,1,2,748574.01,14225.85,2880.57,12.54,Baixo
2018,6,2018-06-01,Centro-Oeste,MT,Cuiabá,Boa Vista,Sala Comercial,131,4,0,172411.25,12233.72,3384.7,11.75,Médio
2018,6,2018-06-01,Centro-Oeste,MS,Campo Grande,Vila Nova,Studio,91,2,1,735437.67,3646.5,2358.84,7.4,Médio
2018,6,2018-06-01,Sudeste,SP,São Paulo,Vila Nova,Casa,187,2,2,780972.27,16907.68,3229.16,7.96,Médio
2018,6,2018-06-01,Sudeste,SP,Campinas,Boa Vista,Sala Comercial,159,1,0,314491.98,12792.82,2933.62,13.05,Luxo
2018,6,2018-06-01,Sudeste,SP,Ribeirão Preto,Boa Vista,Cobertura,96,2,3,1083611.57,15099.45,2637.57,11.89,Baixo
2018,6,2018-06-01,Sudeste,RJ,Rio de Janeiro,Boa Vista,Casa,67,1,3,728450.33,8819.77,3165.51,10.31,Alto
2018,6,2018-06-01,Sudeste,RJ,Niterói,Centro,Studio,81,3,2,292419.59,15235.6,3682.99,10.75,Luxo
2018,6,2018-06-01,Sudeste,RJ,Nova Iguaçu,Jardim América,Casa,72,1,2,208088.7,17260.28,3344.05,8.12,Baixo
2018,6,2018-06-01,Sudeste,RJ,Petrópolis,Centro,Apartamento,159,4,1,526275.58,15415.34,3463.33,13.42,Alto
2018,6,2018-06-01,Sudeste,MG,Belo Horizonte,Boa Vista,Apartamento,67,2,0,2310358.65,10417.98,3011.18,13.96,Médio
2018,6,2018-06-01,Sudeste,MG,Uberlândia,Vila Nova,Apartamento,194,3,2,627699.39,17397.91,3859.5,9.72,Alto
2018,6,2018-06-01,Sudeste,MG,Juiz de Fora,Vila Nova,Studio,194,2,2,664730.66,13102.98,5003.92,9.96,Médio
2018,6,2018-06-01,Sudeste,ES,Vitória,Jardim América,Apartamento,43,3,0,666689.29,7130.64,3600.09,11.49,Luxo
2018,6,2018-06-01,Sudeste,ES,Vila Velha,Centro,Casa,117,4,2,148969.5,3666.95,4394.36,12.77,Alto
2018,6,2018-06-01,Sudeste,ES,Serra,Boa Vista,Sala Comercial,67,4,3,666513.57,12919.66,2878.18,11.84,Baixo
2018,6,2018-06-01,Sul,PR,Curitiba,Boa Vista,Casa,195,1,1,1451794.13,15771.45,2800.57,13.63,Baixo
2018,6,2018-06-01,Sul,PR,Londrina,Centro,Casa,182,4,1,313989.84,14896.05,4406.46,7.52,Baixo
2018,6,2018-06-01,Sul,SC,Florianópolis,Jardim América,Apartamento,79,0,1,222950.66,4677.39,4140.02,9.84,Alto
2018,6,2018-06-01,Sul,SC,Joinville,Jardim América,Sala Comercial,78,4,3,769313.69,12128.95,2816.32,8.51,Baixo
2018,6,2018-06-01,Sul,RS,Porto Alegre,Centro,Cobertura,79,3,2,464953.07,17868.64,4247.43,11.34,Luxo
2018,6,2018-06-01,Sul,RS,Caxias do Sul,Jardim América,Cobertura,151,4,3,1203049.6,7696.51,4445.51,10.36,Alto
2018,7,2018-07-01,Norte,AM,Manaus,Vila Nova,Studio,38,4,3,434092.62,9658.52,3998.44,12.51,Luxo
2018,7,2018-07-01,Norte,PA,Belém,Vila Nova,Cobertura,144,0,1,1051363.76,11091.82,3336.82,11.97,Médio
2018,7,2018-07-01,Norte,PA,Santarém,Vila Nova,Studio,105,3,3,298733.05,16390.92,4759.83,9.88,Médio
